ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Family_Size,Total_Spending,Activity_Ratio,Segment
2678,1990,Undergraduate,Single,34412.0,1,0,2013-02-13,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,3,11,0,35,2,209,0.5555554938271674,0
6376,1979,Undergraduate,Single,57537.0,1,0,2013-10-06,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,3,11,0,46,2,545,0.9999997500000625,0
524,1966,Basic,Partner,22634.0,0,0,2013-01-16,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,3,11,0,59,1,96,0.24999996875000394,1
10341,1948,Undergraduate,Partner,51315.0,0,0,2014-02-23,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,3,11,0,77,1,222,0.99999950000025,1
5654,1972,Undergraduate,Partner,36026.0,2,1,2014-03-16,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,3,11,0,53,4,61,0.33333327777778704,1
4098,1973,Undergraduate,Partner,24639.0,1,1,2014-01-28,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,3,11,0,52,3,44,0.33333327777778704,1
5824,1972,Postgraduate,Partner,34578.0,2,1,2014-11-04,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,3,11,0,53,4,8,0.16666663888889352,1
7000,1972,Undergraduate,Single,65704.0,0,0,2013-10-13,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,3,11,0,53,1,817,1.9999980000020001,2
2561,1966,Undergraduate,Single,63810.0,0,1,2012-11-11,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,3,11,0,59,2,1371,0.4999999375000079,2
5229,1969,Postgraduate,Partner,54132.0,0,1,2014-02-16,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,56,2,42,0.1428571224489825,0
4086,1959,Undergraduate,Partner,18690.0,0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,66,1,60,0.12499998437500197,0
2428,1970,Undergraduate,Partner,28164.0,1,0,2013-04-05,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,3,11,0,55,2,78,0.285714244897965,1
8254,1974,Postgraduate,Partner,34596.0,1,0,2013-04-13,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,3,11,0,51,2,23,0.12499998437500197,1
2836,1972,Postgraduate,Partner,43269.0,1,0,2013-09-16,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,53,2,19,0.12499998437500197,0
8418,1958,Undergraduate,Single,38741.0,1,1,2014-03-30,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,3,11,0,67,3,61,0.285714244897965,0
1362,1972,Undergraduate,Single,31907.0,0,0,2013-04-03,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,3,11,0,53,1,449,0.857142734693895,0
7152,1983,Postgraduate,Partner,27100.0,1,0,2013-05-04,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,3,11,0,42,2,37,0.1428571224489825,0
10033,1973,Undergraduate,Single,31163.0,1,0,2014-02-13,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0,52,2,38,0.16666663888889352,0
9349,1985,Undergraduate,Partner,92533.0,0,0,2013-12-19,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,3,11,0,40,1,1131,2.99999850000075,2
274,1973,Undergraduate,Single,34853.0,1,1,2013-12-23,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0,52,3,34,0.33333327777778704,0
3388,1967,Undergraduate,Single,70844.0,1,1,2013-10-30,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,3,11,0,58,3,294,0.857142734693895,1
922,1979,Undergraduate,Partner,31086.0,1,1,2013-04-05,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,3,11,0,46,3,48,0.12499998437500197,0
8588,1961,Undergraduate,Partner,60544.0,1,1,2012-08-25,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,3,11,0,64,3,289,0.8333331944444675,0
2518,1986,Undergraduate,Partner,20491.0,0,0,2013-01-25,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,3,11,0,39,1,30,0.0,1
574,1964,Undergraduate,Partner,42523.0,0,0,2014-04-23,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,3,11,0,61,1,125,0.499999750000125,0
3220,1983,Undergraduate,Partner,39922.0,1,0,2013-02-14,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,3,11,0,42,2,156,0.3749999531250059,1
5967,1952,Undergraduate,Partner,33402.0,1,1,2013-07-18,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,3,11,0,73,3,70,0.24999996875000394,0
1183,1949,Postgraduate,Partner,36408.0,1,1,2013-09-21,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,3,11,0,76,3,22,0.16666663888889352,1
6856,1979,Undergraduate,Partner,21645.0,1,0,2012-03-09,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,3,11,1,46,2,65,0.33333329629630043,0
4530,1948,Postgraduate,Single,78427.0,0,0,2012-10-24,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,3,11,1,77,1,1930,0.9999996666667778,2
1553,1946,Undergraduate,Partner,82657.0,0,0,2013-09-27,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,3,11,0,79,1,2283,1.7499995625001092,2
4682,1958,Undergraduate,Partner,51876.0,0,0,2013-10-15,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,3,11,0,67,1,310,1.9999980000020001,0
8204,1971,Undergraduate,Partner,78041.0,0,0,2012-12-16,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,3,11,0,54,1,1319,1.9999990000005,2
5221,1957,Undergraduate,Partner,52852.0,0,1,2012-01-12,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,3,11,0,68,2,879,1.2499998437500197,0
1232,1982,Postgraduate,Partner,70038.0,0,0,2013-10-25,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,3,11,0,43,1,1244,1.9999990000005,2
1927,1973,Undergraduate,Partner,69401.0,0,1,2014-03-23,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,3,11,0,52,2,690,1.9999990000005,2
5788,1972,Undergraduate,Partner,46053.0,1,0,2013-02-17,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,3,11,0,53,2,209,0.599999880000024,1
6652,1965,Undergraduate,Partner,77343.0,0,0,2014-09-06,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,3,11,0,60,1,1134,2.9999970000030003,2
6246,1953,Undergraduate,Single,73892.0,0,0,2013-11-13,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,3,11,1,72,1,1507,2.9999970000030003,2
5975,1967,Postgraduate,Single,40304.0,1,0,2013-09-30,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,3,11,0,58,2,57,0.285714244897965,0
6875,1965,Postgraduate,Partner,32727.0,0,0,2012-08-28,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,3,11,0,60,1,529,0.8749998906250137,1
4399,1969,Undergraduate,Partner,68695.0,0,0,2014-06-25,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,3,11,0,56,1,1091,1.9999990000005,2
4042,1971,Undergraduate,Single,43300.0,0,1,2012-10-13,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,3,11,1,54,2,180,0.4999999375000079,0
2157,1972,Undergraduate,Partner,26290.0,1,1,2013-12-01,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,3,11,0,53,3,77,0.33333327777778704,0
10133,1970,Undergraduate,Single,93790.0,0,0,2014-12-02,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,0,3,11,1,55,1,2349,2.99999850000075,2
2525,1974,Postgraduate,Partner,38410.0,0,0,2012-09-14,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,3,11,1,51,1,534,0.8333331944444675,0
8233,1950,Postgraduate,Single,64866.0,0,1,2014-01-26,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,3,11,0,75,2,556,1.399999720000056,1
9483,1959,Undergraduate,Partner,57957.0,0,1,2013-08-19,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,1,3,11,0,66,2,637,1.333332888889037,1
2945,1955,Postgraduate,Partner,46015.0,1,1,2014-04-13,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,3,11,0,70,3,46,0.1428571224489825,1
10403,1978,Undergraduate,Partner,16531.0,1,0,2014-06-18,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,3,11,0,47,2,44,0.4285713673469475,1
5074,1986,Postgraduate,Partner,28072.0,1,0,2013-08-07,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,39,2,47,0.1428571224489825,1
10524,1963,Postgraduate,Single,49476.0,0,1,2013-06-20,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,3,11,0,62,2,795,0.99999950000025,1
4690,1953,Undergraduate,Partner,50725.0,0,1,2013-02-13,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,3,11,0,72,2,586,0.9999998750000157,1
7521,1952,Undergraduate,Partner,83844.0,0,0,2013-12-05,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,3,11,0,73,1,1574,3.9999960000040002,2
7196,1950,Postgraduate,Partner,41145.0,1,1,2014-08-02,20,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,3,11,0,75,3,13,0.0,1
4406,1970,Undergraduate,Partner,67419.0,0,1,2013-01-16,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,3,11,0,55,2,1471,1.799999640000072,2
9672,1970,Undergraduate,Partner,23162.0,1,1,2013-12-21,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,3,11,0,55,3,65,0.16666663888889352,0
4864,1977,Undergraduate,Partner,34380.0,1,0,2013-02-05,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,3,11,0,48,2,175,0.4999999375000079,0
4706,1966,Undergraduate,Single,34704.0,0,1,2013-04-27,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,59,2,40,0.199999960000008,0
25,1958,Undergraduate,Partner,65148.0,0,1,2012-11-16,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,3,11,0,67,2,1115,1.4999996250000938,2
3697,1954,Undergraduate,Partner,39898.0,0,1,2013-12-02,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,3,11,0,71,2,134,0.4285713673469475,1
217,1956,Postgraduate,Single,64857.0,0,0,2012-11-23,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,3,11,0,69,1,1540,1.7499995625001092,2
4220,1970,Postgraduate,Partner,59892.0,0,1,2013-02-11,26,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,3,11,0,55,2,87,0.6666664444445185,1
5286,1987,Postgraduate,Single,41020.0,0,0,2013-10-28,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,3,11,0,38,1,217,0.9999996666667778,0
9559,1961,Postgraduate,Partner,57072.0,0,1,2014-01-24,79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,3,11,0,64,2,1034,1.399999720000056,2
2849,1979,Undergraduate,Single,60474.0,0,1,2013-01-04,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,3,11,0,46,2,1180,1.428571224489825,2
7787,1960,Undergraduate,Partner,62807.0,0,1,2012-08-31,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,3,11,0,65,2,819,0.99999980000004,0
3102,1981,Undergraduate,Partner,19414.0,1,0,2013-10-16,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,3,11,0,44,2,32,0.12499998437500197,1
5868,1980,Undergraduate,Partner,19107.0,1,0,2013-08-22,49,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,3,11,0,45,2,46,0.1428571224489825,1
8370,1976,Undergraduate,Partner,75484.0,0,1,2012-02-08,50,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,3,11,0,49,2,1159,1.7499995625001092,2
9988,1976,Postgraduate,Single,70379.0,0,1,2013-03-03,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,3,11,0,49,2,860,1.4999996250000938,2
2939,1970,Postgraduate,Partner,79419.0,0,0,2014-06-22,96,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,0,0,3,11,0,55,1,1631,1.9999990000005,2
5529,1946,Postgraduate,Partner,64014.0,2,1,2014-10-06,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,3,11,0,79,4,444,1.14285697959186,0
9743,1955,Undergraduate,Partner,76998.0,0,1,2013-11-01,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,3,11,0,70,2,1910,1.8333330277778286,2
5763,1972,Postgraduate,Partner,49854.0,1,0,2013-10-11,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,3,11,0,53,2,380,0.9999998333333611,0
3478,1971,Postgraduate,Partner,60585.0,1,1,2013-06-24,17,267,42,309,55,42,21,10,7,4,9,5,0,0,0,0,0,0,3,11,1,54,3,736,1.399999720000056,1
7494,1950,Postgraduate,Single,42873.0,1,1,2013-01-21,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,3,11,0,75,3,269,0.7499999062500118,1
1763,1988,Undergraduate,Partner,87679.0,0,0,2013-07-27,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,0,3,11,1,37,1,2524,1.7499995625001092,2
7250,1978,Undergraduate,Partner,57867.0,1,0,2013-01-10,48,344,35,178,15,23,17,7,7,2,9,6,0,0,0,0,0,0,3,11,0,47,2,612,1.1666664722222546,1
2005,1990,Undergraduate,Partner,35765.0,1,0,2013-11-12,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,3,11,0,35,2,75,0.33333327777778704,0
10770,1959,Undergraduate,Partner,65492.0,0,0,2014-01-26,73,247,161,295,210,85,47,2,4,7,13,2,0,0,0,0,0,0,3,11,0,66,1,1045,1.9999990000005,2
6885,1977,Undergraduate,Single,32952.0,1,0,2013-01-12,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,3,11,0,48,2,55,0.285714244897965,1
2072,1969,Postgraduate,Partner,53374.0,0,1,2012-08-16,34,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,0,3,11,1,56,2,1064,0.44444439506173394,2
9463,1959,Undergraduate,Partner,71706.0,0,1,2012-11-13,16,931,56,253,91,98,14,4,9,5,7,5,0,0,0,0,0,0,3,11,0,66,2,1443,1.799999640000072,2
6318,1988,Undergraduate,Partner,68487.0,0,0,2013-01-13,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,3,11,0,37,1,1366,2.2499994375001404,2
4093,1975,Postgraduate,Partner,53253.0,1,1,2013-11-02,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,3,11,0,50,3,436,0.799999840000032,0
5751,1973,Undergraduate,Single,31163.0,1,0,2014-02-13,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0,52,2,38,0.16666663888889352,0
3340,1977,Undergraduate,Partner,42014.0,1,0,2012-08-17,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,3,11,1,48,2,436,0.8749998906250137,0
3594,1973,Postgraduate,Partner,54108.0,1,1,2012-05-11,74,539,6,91,8,6,97,13,8,2,9,8,0,0,0,0,0,0,3,11,0,52,3,747,0.9999998750000157,0
3584,1955,Postgraduate,Single,49667.0,0,0,2012-08-20,35,1181,26,120,17,13,39,2,5,10,5,8,1,0,0,0,0,0,3,11,1,70,1,1396,0.6249999218750099,2
3643,1974,Postgraduate,Partner,63206.0,0,0,2014-03-20,65,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,0,3,11,0,51,1,928,1.9999990000005,2
851,1972,Postgraduate,Partner,57136.0,1,1,2013-09-07,48,306,5,109,21,109,92,9,5,2,10,6,0,0,0,0,0,0,3,11,0,53,3,642,0.8333331944444675,0
7706,1975,Undergraduate,Partner,46772.0,0,1,2012-07-11,88,350,104,189,197,151,57,6,11,8,5,8,1,0,0,0,0,0,3,11,0,50,2,1048,1.3749998281250215,0
3967,1971,Postgraduate,Partner,78931.0,0,0,2013-10-25,19,331,197,170,58,152,35,1,2,8,13,1,0,0,0,0,0,0,3,11,0,54,1,943,1.9999980000020001,2
10128,1958,Undergraduate,Partner,53977.0,0,1,2013-08-06,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,3,11,0,67,2,907,0.99999980000004,1
486,1988,Undergraduate,Partner,84219.0,0,0,2014-02-02,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,3,11,0,37,1,1198,2.9999970000030003,2
9,1975,Postgraduate,Single,46098.0,1,1,2012-08-18,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,3,11,0,50,3,120,0.3749999531250059,0
9451,1965,Undergraduate,Partner,73538.0,0,1,2012-11-25,92,811,76,428,99,137,107,3,10,4,9,7,0,0,0,0,0,0,3,11,0,60,2,1658,1.428571224489825,2
9264,1986,Undergraduate,Partner,79529.0,0,0,2014-04-27,1,423,42,706,73,197,197,1,4,8,9,2,0,0,0,0,0,0,3,11,0,39,1,1638,1.9999990000005,2
3865,1977,Undergraduate,Partner,20981.0,0,0,2013-04-30,14,2,12,10,6,13,30,1,3,1,2,8,0,0,0,0,0,0,3,11,1,48,1,73,0.3749999531250059,1
2853,1980,Undergraduate,Single,51766.0,1,0,2014-11-03,74,60,51,87,6,20,51,2,4,2,4,5,0,0,0,0,0,0,3,11,0,45,2,275,0.799999840000032,0
1490,1962,Undergraduate,Partner,55759.0,0,1,2012-11-28,84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,3,11,0,63,2,854,1.2499998437500197,0
6310,1978,Undergraduate,Partner,33039.0,1,0,2013-09-09,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,3,11,0,47,2,78,0.399999920000016,1
10380,1972,Postgraduate,Partner,37787.0,1,0,2013-09-20,50,40,1,40,4,3,18,1,3,0,3,8,0,0,0,0,0,0,3,11,0,53,2,106,0.3749999531250059,0
3887,1970,Undergraduate,Single,27242.0,1,0,2012-11-11,2,3,17,26,20,1,39,2,2,0,3,9,0,0,0,0,0,0,3,11,1,55,2,106,0.22222219753086697,1
4278,1983,Postgraduate,Single,87188.0,0,0,2013-03-06,73,910,111,724,49,74,55,1,10,2,6,3,0,0,0,0,0,0,3,11,1,42,1,1923,3.3333322222225923,2
8643,1971,Undergraduate,Partner,69930.0,0,0,2013-05-26,21,252,98,827,219,70,196,1,4,5,12,3,0,0,0,0,0,0,3,11,0,54,1,1662,1.333332888889037,2
1998,1976,Undergraduate,Single,37697.0,1,0,2014-07-02,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,3,11,0,49,2,84,0.33333327777778704,0
10795,1973,Postgraduate,Partner,37401.0,1,0,2014-06-05,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,52,2,48,0.285714244897965,1
11110,1973,Undergraduate,Single,3502.0,1,0,2013-04-13,56,2,1,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,3,11,0,52,2,5,0.0,0
2408,1976,Undergraduate,Partner,58597.0,1,1,2012-11-20,20,490,0,184,10,28,21,12,7,4,9,7,0,0,0,0,0,0,3,11,0,49,3,733,0.9999998571428775,1
202,1948,Postgraduate,Single,82032.0,0,0,2014-05-04,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,3,11,0,77,1,1234,3.9999960000040002,2
7998,1958,Undergraduate,Partner,28087.0,1,1,2012-11-12,77,53,8,17,13,0,21,3,2,2,2,7,0,0,0,0,0,0,3,11,0,67,3,112,0.285714244897965,0
830,1987,Postgraduate,Single,74004.0,0,0,2014-02-24,5,784,48,560,42,176,48,1,4,6,4,3,0,0,1,1,0,0,3,11,1,38,1,1658,1.333332888889037,2
3536,1960,Undergraduate,Partner,19740.0,0,1,2013-03-24,65,7,11,3,10,4,20,2,1,1,3,5,0,0,0,0,0,0,3,11,0,65,2,55,0.199999960000008,0
6050,1975,Undergraduate,Partner,57036.0,0,1,2012-11-12,33,1171,43,219,19,14,47,4,6,3,13,9,1,0,0,0,0,0,3,11,0,50,2,1513,0.6666665925926009,2
125,1958,Undergraduate,Partner,53083.0,1,1,2013-05-15,65,215,7,33,3,0,13,6,5,1,5,7,0,1,0,0,0,0,3,11,0,67,3,271,0.7142856122449125,0
3463,1975,Postgraduate,Partner,69283.0,0,1,2014-06-14,41,674,62,134,0,26,8,4,7,3,13,5,0,0,0,0,0,0,3,11,0,50,2,904,1.399999720000056,2
2804,1975,Postgraduate,Single,46098.0,1,1,2012-08-18,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,3,11,1,50,3,120,0.3749999531250059,0
3745,1988,Undergraduate,Partner,23331.0,1,0,2012-04-09,92,5,36,7,0,10,45,2,3,0,3,8,0,0,0,0,0,0,3,11,0,37,2,103,0.3749999531250059,0
9771,1988,Undergraduate,Single,23331.0,1,0,2012-05-10,97,104,20,101,24,15,5,6,5,1,5,9,0,0,0,0,0,0,3,11,0,37,2,269,0.5555554938271674,0
451,1989,Undergraduate,Single,9255.0,1,0,2013-12-20,91,9,0,7,2,0,4,1,1,1,2,8,0,0,0,0,0,0,3,11,0,36,2,22,0.12499998437500197,0
10530,1959,Postgraduate,Single,67786.0,0,0,2013-07-12,0,431,82,441,80,20,102,1,3,6,6,1,0,0,0,0,0,0,3,11,1,66,1,1156,2.9999970000030003,2
1079,1971,Postgraduate,Partner,71969.0,0,1,2012-10-16,59,1000,0,76,0,0,10,3,3,4,9,8,0,1,0,0,0,0,3,11,0,54,2,1086,0.3749999531250059,2
8920,1967,Postgraduate,Single,59235.0,1,0,2013-12-01,4,448,40,469,80,0,91,3,11,2,12,7,0,0,0,0,0,0,3,11,0,58,2,1128,1.5714283469388075,1
6678,1989,Undergraduate,Partner,31928.0,1,0,2014-03-28,5,33,4,24,4,2,5,2,3,0,4,7,0,0,0,0,0,0,3,11,0,36,2,72,0.4285713673469475,1
3852,1961,Postgraduate,Partner,74881.0,1,1,2013-08-03,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,3,11,0,64,3,964,1.799999640000072,2
528,1978,Undergraduate,Partner,65819.0,0,0,2012-11-29,99,267,38,701,149,165,63,1,5,4,10,3,0,0,0,0,0,0,3,11,0,47,1,1383,1.6666661111112961,2
73,1953,Postgraduate,Single,51411.0,1,2,2013-05-26,81,14,0,3,0,0,1,1,0,0,3,5,0,0,0,0,0,0,3,11,0,72,4,18,0.0,0
5589,1964,Undergraduate,Single,51983.0,0,1,2012-08-31,95,631,0,115,10,7,30,3,9,2,10,7,0,0,0,0,0,0,3,11,0,61,2,793,1.2857141020408425,0
10212,1986,Postgraduate,Partner,42386.0,1,0,2013-01-13,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,3,11,0,39,2,100,0.3749999531250059,1
6365,1987,Undergraduate,Partner,30390.0,0,0,2013-02-09,5,10,12,12,25,1,20,1,2,0,3,6,0,0,0,0,0,0,3,11,0,38,1,80,0.33333327777778704,1
5636,1963,Undergraduate,Single,30983.0,0,0,2012-09-11,50,51,4,50,12,1,49,1,4,0,3,8,0,0,0,0,0,0,3,11,1,62,1,167,0.4999999375000079,1
591,1957,Undergraduate,Single,66033.0,0,1,2013-01-20,76,293,35,179,46,59,65,2,8,3,7,7,0,0,0,0,0,0,3,11,0,68,2,677,1.14285697959186,0
2217,1975,Undergraduate,Partner,37284.0,1,1,2013-03-29,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,3,11,0,50,3,23,0.0,0
2544,1951,Postgraduate,Single,57530.0,0,1,2013-12-10,68,50,1,27,6,7,1,1,1,1,4,1,0,0,0,0,0,0,3,11,0,74,2,92,0.9999990000010001,0
7725,1965,Undergraduate,Partner,76800.0,0,0,2014-08-03,33,173,26,255,35,71,81,1,4,4,7,1,0,0,0,0,0,0,3,11,0,60,1,641,3.9999960000040002,2
8091,1956,Undergraduate,Partner,63943.0,0,1,2012-02-09,50,423,184,368,13,97,21,1,6,4,6,5,0,0,0,0,0,0,3,11,0,69,2,1106,1.199999760000048,2
7321,1962,Undergraduate,Partner,76081.0,0,0,2014-05-23,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,3,11,0,63,1,1033,1.9999990000005,2
5462,1974,Undergraduate,Partner,67445.0,0,1,2012-12-08,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,3,11,0,51,2,1174,1.4999997500000417,2
7791,1967,Postgraduate,Partner,37054.0,1,1,2013-09-15,89,12,1,6,0,1,5,2,1,0,3,7,0,0,0,0,0,0,3,11,0,58,3,25,0.1428571224489825,0
955,1962,Postgraduate,Partner,47175.0,1,1,2012-10-28,81,167,2,44,6,2,19,7,4,2,4,8,1,0,0,0,0,0,3,11,1,63,3,240,0.4999999375000079,0
4037,1976,Undergraduate,Single,31859.0,1,0,2013-06-14,77,3,1,3,8,0,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,49,2,20,0.1428571224489825,0
6642,1961,Undergraduate,Single,27215.0,2,1,2013-01-23,50,30,5,22,8,9,28,4,2,1,4,6,0,0,0,0,0,0,3,11,0,64,4,102,0.33333327777778704,0
2793,1976,Postgraduate,Single,70179.0,0,1,2013-07-21,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,3,11,0,49,2,1034,1.399999720000056,2
5424,1983,Undergraduate,Partner,39922.0,1,0,2013-02-14,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,3,11,0,42,2,156,0.3749999531250059,1
879,1976,Postgraduate,Partner,49681.0,0,2,2013-04-11,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,3,11,0,49,3,458,0.9999998571428775,0
9530,1988,Undergraduate,Partner,24645.0,1,0,2012-01-11,16,5,3,4,4,1,0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,37,2,17,0.12499998437500197,1
4828,1954,Undergraduate,Single,79865.0,0,1,2014-06-18,12,71,99,278,185,121,38,1,5,10,5,1,0,0,0,0,0,0,3,11,0,71,2,792,4.999995000005001,2
10699,1985,Undergraduate,Partner,44322.0,1,0,2014-06-16,30,46,0,40,3,0,3,2,3,0,3,8,0,0,0,0,0,0,3,11,0,40,2,92,0.3749999531250059,1
